%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1683047955.912702814,2428,1683047955.912702814,-1.44981,-2.72497,-4.80797,0.0289256,0.0127369,0.992088,0.121503
1683047956.020027450,2429,1683047956.020027450,-1.30446,-2.67214,-4.76495,0.0393145,0.0138254,0.991558,0.122782
1683047956.119601076,2430,1683047956.119601076,-1.18853,-2.60935,-4.72859,0.0462232,0.0123517,0.991219,0.123267
1683047956.313386601,2431,1683047956.313386601,-1.09743,-2.57192,-4.70339,0.053054,-0.00052107,0.991097,0.122116
1683047956.358811823,2432,1683047956.358811823,-1.02981,-2.55675,-4.67207,0.0617075,0.000160856,0.99055,0.122482
1683047956.434984955,2433,1683047956.434984955,-0.960547,-2.51071,-4.66435,0.0699494,0.00172997,0.989937,0.122997
1683047956.532746257,2434,1683047956.532746257,-0.919732,-2.47013,-4.66636,0.0743644,0.00501182,0.989569,0.123281
1683047956.631690060,2435,1683047956.631690060,-0.878396,-2.40086,-4.68955,0.0782262,0.00889288,0.989152,0.124017
1683047956.734340819,2436,1683047956.734340819,-0.864621,-2.33705,-4.751,0.079692,0.0068194,0.989032,0.12417
1683047956.801861100,2437,1683047956.801861100,-0.861484,-2.29071,-4.79746,0.0797966,0.00772345,0.989004,0.124276
1683047956.913416470,2438,1683047956.913416470,-0.87299,-2.21298,-4.88152,0.0772218,0.0103741,0.989238,0.123846
1683047957.017321437,2439,1683047957.017321437,-0.908383,-2.14018,-4.98098,0.0696364,0.0152759,0.989692,0.124208
1683047957.126858461,2440,1683047957.126858461,-0.978157,-2.05626,-5.08882,0.0629751,0.0211106,0.989681,0.126966
1683047957.262760639,2441,1683047957.262760639,-1.06177,-2.00257,-5.18613,0.0583209,0.0231807,0.990064,0.125834
1683047957.326983909,2442,1683047957.326983909,-1.15807,-1.96499,-5.26665,0.0513196,0.0240445,0.990506,0.125243
1683047957.424436726,2443,1683047957.424436726,-1.27672,-1.93041,-5.32938,0.0368694,0.0315434,0.990914,0.125442
1683047957.549616106,2444,1683047957.549616106,-1.40426,-1.86415,-5.38535,0.0215209,0.0398497,0.991042,0.125635
1683047957.636370271,2445,1683047957.636370271,-1.52946,-1.79833,-5.43544,0.0151087,0.0464287,0.990915,0.125313
1683047957.747901599,2446,1683047957.747901599,-1.64494,-1.75412,-5.46901,0.0132595,0.0526154,0.99055,0.12596
1683047957.829553415,2447,1683047957.829553415,-1.77086,-1.76898,-5.47932,0.00916726,0.0539199,0.990391,0.127023
1683047957.912026729,2448,1683047957.912026729,-1.89082,-1.79047,-5.46171,0.00579927,0.0529522,0.990617,0.125856
1683047958.015463174,2449,1683047958.015463174,-2.05407,-1.8069,-5.4099,-0.00365553,0.043088,0.991356,0.12387
1683047958.135017597,2450,1683047958.135017597,-2.2418,-1.80937,-5.29757,-0.0125083,0.0347623,0.991455,0.125111
1683047958.282815132,2451,1683047958.282815132,-2.41065,-1.78353,-5.22711,-0.0178882,0.030761,0.991427,0.125719
1683047958.415961889,2452,1683047958.415961889,-2.57445,-1.76349,-5.13712,-0.0214507,0.0243894,0.991465,0.126263
1683047958.598970898,2453,1683047958.598970898,-2.72176,-1.77476,-5.05834,-0.0224493,0.0170142,0.991594,0.126283
1683047958.659849386,2454,1683047958.659849386,-2.8558,-1.81608,-4.97129,-0.0241699,0.00699553,0.991461,0.127952
1683047958.727800513,2455,1683047958.727800513,-2.98932,-1.87695,-4.88625,-0.028059,0.00232377,0.991364,0.12808
1683047958.778071315,2456,1683047958.778071315,-3.10919,-1.92542,-4.82871,-0.0336122,-0.00476255,0.991167,0.128203
1683047958.835306488,2457,1683047958.835306488,-3.23462,-1.96334,-4.83202,-0.0402076,-0.0101174,0.990905,0.128013
1683047958.933699134,2458,1683047958.933699134,-3.38067,-1.97362,-4.83901,-0.0444784,-0.0207886,0.990572,0.127895
1683047959.025846563,2459,1683047959.025846563,-3.46941,-1.97596,-4.85113,-0.0460104,-0.0241501,0.990498,0.127335
1683047959.239037836,2460,1683047959.239037836,-3.53229,-1.96705,-4.82354,-0.0414855,-0.0190317,0.990822,0.127234
1683047959.327958466,2461,1683047959.327958466,-3.44062,-1.8967,-4.83108,-0.0245951,-0.00240597,0.991751,0.125775
1683047959.390057185,2462,1683047959.390057185,-3.45573,-1.85739,-4.84593,-0.0064278,0.00844851,0.991932,0.126326
1683047959.456068963,2463,1683047959.456068963,-3.54545,-1.90823,-4.86629,0.00645283,0.0118291,0.992024,0.125331
1683047959.551844008,2464,1683047959.551844008,-3.70672,-1.96758,-4.88843,0.0114805,0.0146706,0.991802,0.126421
1683047959.632690810,2465,1683047959.632690810,-3.89366,-1.98173,-4.94636,0.0139558,0.0168532,0.991748,0.126323
1683047959.757735351,2466,1683047959.757735351,-4.06603,-1.9725,-5.01406,0.0124729,0.017082,0.991858,0.125579
1683047959.865430237,2467,1683047959.865430237,-4.24388,-1.9635,-5.06317,0.011058,0.0188971,0.99185,0.125513
1683047959.995730743,2468,1683047959.995730743,-4.40667,-1.9273,-5.11367,0.0101787,0.0224569,0.991857,0.124943
1683047960.127663556,2469,1683047960.127663556,-4.51719,-1.92292,-5.16084,0.00995575,0.0241427,0.991863,0.124602
1683047960.167030817,2470,1683047960.167030817,-4.60621,-1.93198,-5.18937,0.00864416,0.0210154,0.991934,0.124698
1683047960.223419453,2471,1683047960.223419453,-4.72312,-1.9327,-5.23534,0.00616782,0.0196982,0.991881,0.12548
1683047960.326414483,2472,1683047960.326414483,-4.84643,-1.96448,-5.2691,0.00351938,0.00720964,0.991992,0.126046
1683047960.414177532,2473,1683047960.414177532,-4.96238,-1.98666,-5.33559,-0.000298752,-0.00964795,0.992023,0.12569
1683047960.520543523,2474,1683047960.520543523,-5.07522,-2.01817,-5.35755,-0.00587516,-0.0176747,0.991452,0.129137
1683047960.633761445,2475,1683047960.633761445,-5.19607,-2.03603,-5.38999,-0.00916714,-0.0191324,0.991229,0.13044
1683047960.738877272,2476,1683047960.738877272,-5.30927,-1.99701,-5.41617,-0.0172416,-0.00830391,0.991433,0.129206
1683047960.824877413,2477,1683047960.824877413,-5.41935,-1.91337,-5.50274,-0.0286191,0.000955746,0.991397,0.127721
1683047960.932318884,2478,1683047960.932318884,-5.54036,-1.86463,-5.57451,-0.0396111,0.00469088,0.991059,0.127324
1683047961.038690324,2479,1683047961.038690324,-5.6546,-1.90145,-5.6356,-0.0548854,0.00393063,0.990377,0.126988
1683047961.130110575,2480,1683047961.130110575,-5.83184,-1.9593,-5.65908,-0.0619695,0.00339002,0.990002,0.12667
1683047961.208452945,2481,1683047961.208452945,-5.91356,-1.96671,-5.65024,-0.0661553,0.00226668,0.989906,0.125316
1683047961.320410140,2482,1683047961.320410140,-5.96834,-1.97277,-5.62517,-0.0736087,0.0025386,0.989491,0.124431
1683047961.410591933,2483,1683047961.410591933,-6.01918,-1.95027,-5.60508,-0.0787697,0.00342233,0.989049,0.124763
1683047961.509842092,2484,1683047961.509842092,-6.07078,-1.92863,-5.59644,-0.0846381,0.00631105,0.988592,0.124426
1683047961.609943932,2485,1683047961.609943932,-6.12504,-1.91457,-5.57503,-0.0875814,0.00947115,0.988308,0.124444
1683047961.725778253,2486,1683047961.725778253,-6.12699,-1.91236,-5.49627,-0.0886559,0.0114717,0.988245,0.12402
1683047961.835853775,2487,1683047961.835853775,-6.09053,-1.90544,-5.39914,-0.0839557,0.0125465,0.988557,0.124695
1683047962.026945642,2488,1683047962.026945642,-6.01865,-1.90698,-5.25803,-0.0674807,0.0184653,0.989755,0.124462
1683047962.076436657,2489,1683047962.076436657,-5.93675,-1.89943,-5.12505,-0.0483253,0.0250304,0.990803,0.123884
1683047962.140507552,2490,1683047962.140507552,-5.87242,-1.89743,-5.01877,-0.0292681,0.0269846,0.991534,0.123593
1683047962.237174262,2491,1683047962.237174262,-5.86952,-1.92408,-4.93024,-0.016928,0.0289361,0.991351,0.126886
1683047962.304388405,2492,1683047962.304388405,-5.88825,-1.94557,-4.88186,-0.0088825,0.0266775,0.991683,0.125599
1683047962.413091298,2493,1683047962.413091298,-5.90844,-1.97034,-4.84968,-0.00174723,0.0235152,0.9918,0.125609
1683047962.518960603,2494,1683047962.518960603,-5.91407,-1.98999,-4.85708,2.6791e-05,0.0211315,0.991946,0.124885
1683047962.615547361,2495,1683047962.615547361,-5.92042,-2.01751,-4.86591,-0.00185631,0.021416,0.991132,0.131131
1683047962.718268021,2496,1683047962.718268021,-5.9184,-2.03222,-4.88367,-0.00287427,0.0213474,0.991324,0.129667
1683047962.829089586,2497,1683047962.829089586,-5.89101,-2.04051,-4.91647,-0.00622741,0.0211062,0.991326,0.12957
1683047962.929981657,2498,1683047962.929981657,-5.86636,-2.0678,-4.9431,-0.0103359,0.0207522,0.991324,0.12938
1683047963.023981969,2499,1683047963.023981969,-5.84716,-2.10189,-5.00022,-0.0165279,0.0188274,0.991374,0.128646
1683047963.133697183,2500,1683047963.133697183,-5.81365,-2.12308,-5.05497,-0.0242927,0.0211689,0.99134,0.127305
1683047963.258540411,2501,1683047963.258540411,-5.77699,-2.14974,-5.10505,-0.0322899,0.022771,0.991151,0.12672
1683047963.461770800,2502,1683047963.461770800,-5.74984,-2.19365,-5.17475,-0.0399513,0.0209133,0.99103,0.125803
1683047963.576409445,2503,1683047963.576409445,-5.72573,-2.23372,-5.22448,-0.0497673,0.0180413,0.99061,0.126054
1683047963.639724459,2504,1683047963.639724459,-5.70092,-2.31159,-5.29669,-0.0618488,0.0100649,0.989979,0.126547
1683047963.695365985,2505,1683047963.695365985,-5.71116,-2.40387,-5.35637,-0.0710025,-0.000640817,0.989416,0.126544
1683047963.746567714,2506,1683047963.746567714,-5.67936,-2.44811,-5.35116,-0.0764195,-0.00551612,0.989195,0.124992
1683047963.864395706,2507,1683047963.864395706,-5.57344,-2.46988,-5.34742,-0.0782244,-0.00794161,0.988989,0.125375
1683047963.998107076,2508,1683047963.998107076,-5.43518,-2.47421,-5.33862,-0.0782274,-0.0110902,0.989129,0.124024
1683047964.098861487,2509,1683047964.098861487,-5.28383,-2.48539,-5.32162,-0.074306,-0.00936796,0.989536,0.123325
1683047964.156557583,2510,1683047964.156557583,-5.11383,-2.52768,-5.26508,-0.0663752,-0.01197,0.99008,0.123257
1683047964.267470153,2511,1683047964.267470153,-4.9531,-2.572,-5.20386,-0.0575595,-0.0147526,0.990656,0.122758
1683047964.336902190,2512,1683047964.336902190,-4.81366,-2.62154,-5.13166,-0.0461721,-0.0172264,0.991101,0.123654
1683047964.467920965,2513,1683047964.467920965,-4.71206,-2.67223,-5.05663,-0.0366667,-0.0192987,0.991427,0.123921
1683047964.571816858,2514,1683047964.571816858,-4.62074,-2.7012,-4.99595,-0.030438,-0.0212724,0.991665,0.123373
1683047964.715881196,2515,1683047964.715881196,-4.49087,-2.71307,-4.92613,-0.023838,-0.0211516,0.991839,0.123448
1683047964.821815535,2516,1683047964.821815535,-4.34404,-2.71647,-4.86572,-0.0196233,-0.0209333,0.99191,0.123659
1683047964.923326393,2517,1683047964.923326393,-4.21471,-2.71305,-4.80565,-0.0172555,-0.0215111,0.991837,0.124491
1683047964.979252152,2518,1683047964.979252152,-4.08514,-2.71737,-4.73955,-0.0170584,-0.0247302,0.991789,0.124309
1683047965.036016370,2519,1683047965.036016370,-3.94964,-2.70622,-4.71264,-0.0156456,-0.0285293,0.991712,0.124295
1683047965.132124198,2520,1683047965.132124198,-3.80092,-2.69246,-4.68619,-0.0158411,-0.0303094,0.991512,0.12544
1683047965.228632508,2521,1683047965.228632508,-3.66534,-2.68306,-4.66377,-0.0154987,-0.031028,0.991496,0.125427
1683047965.335499658,2522,1683047965.335499658,-3.51761,-2.65382,-4.65629,-0.0133916,-0.029347,0.991525,0.125848
1683047965.436544833,2523,1683047965.436544833,-3.34646,-2.60294,-4.6563,-0.00135973,-0.0232389,0.991783,0.125796
1683047965.578946935,2524,1683047965.578946935,-3.12163,-2.55209,-4.64455,0.0122243,-0.0139943,0.992205,0.123224
1683047965.621124577,2525,1683047965.621124577,-2.97323,-2.46549,-4.63018,0.0242498,-0.00678033,0.992093,0.12295
1683047965.711388109,2526,1683047965.711388109,-2.77087,-2.36043,-4.64829,0.0435773,0.000847411,0.991487,0.122697
1683047965.813885418,2527,1683047965.813885418,-2.60748,-2.27969,-4.66869,0.0546883,0.00455037,0.990885,0.123029
1683047965.916670301,2528,1683047965.916670301,-2.50574,-2.20723,-4.73259,0.062652,0.00353887,0.990454,0.122735
1683047966.026382032,2529,1683047966.026382032,-2.42634,-2.14904,-4.818,0.0650348,0.00188308,0.990361,0.12228
1683047966.130896191,2530,1683047966.130896191,-2.36439,-2.08169,-4.8936,0.0630738,-0.000541002,0.990414,0.122887
1683047966.226511991,2531,1683047966.226511991,-2.33025,-2.00247,-4.97594,0.059642,-0.00137194,0.990613,0.122988
1683047966.325875539,2532,1683047966.325875539,-2.31423,-1.92654,-5.05154,0.0594587,-0.0029624,0.990661,0.122668
1683047966.429918461,2533,1683047966.429918461,-2.30223,-1.83414,-5.11531,0.0584211,-0.00185127,0.99074,0.122551
1683047966.533388636,2534,1683047966.533388636,-2.31539,-1.74812,-5.16232,0.0596796,-0.00181558,0.990582,0.123215
1683047966.641204036,2535,1683047966.641204036,-2.32535,-1.68427,-5.15924,0.0584813,-0.00111819,0.990673,0.12307
1683047966.702292508,2536,1683047966.702292508,-2.34078,-1.62602,-5.16327,0.0574957,-0.00117828,0.990685,0.123439
1683047966.806414263,2537,1683047966.806414263,-2.38618,-1.53115,-5.18366,0.0519306,0.00275085,0.990966,0.123617
1683047966.909838724,2538,1683047966.909838724,-2.44492,-1.44783,-5.20961,0.0459516,0.0108405,0.990501,0.129145
1683047967.014431371,2539,1683047967.014431371,-2.522,-1.34783,-5.2254,0.03903,0.0235693,0.990679,0.128359
1683047967.116573194,2540,1683047967.116573194,-2.60264,-1.22622,-5.25087,0.0306178,0.0408689,0.99064,0.126587
1683047967.224654065,2541,1683047967.224654065,-2.70455,-1.14752,-5.27603,0.0245197,0.0521946,0.990566,0.124308
1683047967.337661938,2542,1683047967.337661938,-2.81445,-1.08842,-5.28638,0.0181049,0.066238,0.98994,0.123704
1683047967.426084618,2543,1683047967.426084618,-2.92582,-1.04934,-5.28555,0.0148267,0.0771022,0.989226,0.123564
1683047967.535120512,2544,1683047967.535120512,-3.03741,-1.02771,-5.27164,0.0125051,0.0870852,0.988426,0.123589
1683047967.647267456,2545,1683047967.647267456,-3.17189,-1.02731,-5.22449,0.0061147,0.0937383,0.988003,0.122576
1683047967.736748606,2546,1683047967.736748606,-3.32752,-1.06748,-5.1821,-0.00843673,0.0915855,0.9883,0.121669
1683047967.803254972,2547,1683047967.803254972,-3.46149,-1.09771,-5.11011,-0.0207474,0.0912803,0.988208,0.121169
1683047967.914318174,2548,1683047967.914318174,-3.6341,-1.10407,-5.0632,-0.0373575,0.0853361,0.988234,0.121308
1683047968.017187674,2549,1683047968.017187674,-3.75852,-1.1268,-4.99869,-0.0471189,0.0714971,0.988842,0.1219
1683047968.119960724,2550,1683047968.119960724,-3.77863,-1.17197,-4.89857,-0.0484396,0.0601599,0.989515,0.12204
1683047968.254985737,2551,1683047968.254985737,-3.72884,-1.21041,-4.78759,-0.038129,0.0531694,0.990414,0.121651
1683047968.398593755,2552,1683047968.398593755,-3.73459,-1.27421,-4.69448,-0.0280835,0.0488336,0.990983,0.121573
1683047968.500968730,2553,1683047968.500968730,-3.78372,-1.35083,-4.61196,-0.0204006,0.0477544,0.991223,0.121573
1683047968.611573952,2554,1683047968.611573952,-3.88147,-1.43131,-4.59051,-0.0152651,0.0493854,0.991243,0.121515
1683047968.664731404,2555,1683047968.664731404,-4.01021,-1.54528,-4.59852,-0.0146275,0.0464304,0.991394,0.121528
1683047968.745250120,2556,1683047968.745250120,-4.17236,-1.71755,-4.61706,-0.0220644,0.0357593,0.991713,0.121405
1683047968.844451179,2557,1683047968.844451179,-4.36531,-1.88897,-4.72026,-0.0371913,0.0310481,0.991572,0.120158
1683047968.983092135,2558,1683047968.983092135,-4.53179,-1.98539,-4.83283,-0.0529339,0.0255116,0.990922,0.120913
1683047969.108858499,2559,1683047969.108858499,-4.80295,-2.1298,-5.0053,-0.0814883,0.0181596,0.989248,0.120078
1683047969.199992534,2560,1683047969.199992534,-4.92697,-2.22459,-5.13347,-0.102649,0.0121731,0.987447,0.11943
1683047969.276097263,2561,1683047969.276097263,-4.84888,-2.32629,-5.12653,-0.119112,0.00814685,0.986037,0.116093
1683047969.343789537,2562,1683047969.343789537,-4.65791,-2.38685,-5.06375,-0.126179,0.0116968,0.985211,0.11533
1683047969.442539585,2563,1683047969.442539585,-4.47085,-2.49079,-5.01746,-0.124943,0.0113562,0.985492,0.114307
1683047969.532737280,2564,1683047969.532737280,-4.33387,-2.70779,-4.95023,-0.109997,0.00269001,0.987045,0.116775
1683047969.628723332,2565,1683047969.628723332,-4.26795,-2.9495,-4.87811,-0.0899346,-0.00957962,0.988693,0.119609
1683047969.747102161,2566,1683047969.747102161,-4.25781,-3.134,-4.78647,-0.064621,-0.0218918,0.99032,0.12088
1683047969.842852335,2567,1683047969.842852335,-4.26087,-3.26895,-4.70927,-0.0436508,-0.0320149,0.991119,0.121462
1683047969.931876105,2568,1683047969.931876105,-4.27518,-3.38268,-4.67136,-0.0305417,-0.042819,0.991233,0.121202
1683047970.007451617,2569,1683047970.007451617,-4.27989,-3.43836,-4.68952,-0.0221606,-0.0459756,0.991222,0.121963
1683047970.114148383,2570,1683047970.114148383,-4.27936,-3.49209,-4.73693,-0.0174543,-0.0480151,0.991235,0.121835
1683047970.214492705,2571,1683047970.214492705,-4.25029,-3.53579,-4.80688,-0.0182721,-0.0505046,0.991241,0.120655
1683047970.312734570,2572,1683047970.312734570,-4.19152,-3.58534,-4.88552,-0.0185857,-0.0539349,0.991413,0.117668
1683047970.410011920,2573,1683047970.410011920,-4.10271,-3.67033,-4.95517,-0.0213188,-0.0598374,0.990922,0.118486
1683047970.614622269,2574,1683047970.614622269,-3.96827,-3.74598,-5.02424,-0.0215729,-0.0619387,0.990631,0.119784
1683047970.663250403,2575,1683047970.663250403,-3.82625,-3.78333,-5.08537,-0.0208226,-0.0633484,0.990432,0.120825
1683047970.724343135,2576,1683047970.724343135,-3.67051,-3.79171,-5.12741,-0.0196811,-0.060386,0.990588,0.121253
1683047970.844374464,2577,1683047970.844374464,-3.5159,-3.79237,-5.17227,-0.0178116,-0.0539261,0.990921,0.121864
1683047970.938636836,2578,1683047970.938636836,-3.3557,-3.74028,-5.2144,-0.0158155,-0.0461606,0.99129,0.122328
1683047971.053551434,2579,1683047971.053551434,-3.18327,-3.671,-5.24861,-0.0125907,-0.0344797,0.991743,0.122878
1683047971.111456299,2580,1683047971.111456299,-3.06954,-3.63697,-5.25708,-0.00845958,-0.0211223,0.992168,0.122818
1683047971.209060110,2581,1683047971.209060110,-2.90074,-3.56062,-5.25396,-0.00062107,-0.00119998,0.992607,0.121364
1683047971.317975689,2582,1683047971.317975689,-2.76475,-3.5157,-5.25279,0.00809607,0.0103324,0.992648,0.120319
1683047971.410987726,2583,1683047971.410987726,-2.65864,-3.49464,-5.24907,0.0119789,0.00933547,0.992421,0.121941
1683047971.519633301,2584,1683047971.519633301,-2.58405,-3.46411,-5.2393,0.0164812,0.00541963,0.992376,0.122017
1683047971.634665776,2585,1683047971.634665776,-2.53612,-3.42785,-5.22938,0.0190574,0.00225098,0.992279,0.122529
1683047971.732069098,2586,1683047971.732069098,-2.48694,-3.3686,-5.20842,0.0238701,-0.00102458,0.992179,0.122514
1683047971.843910428,2587,1683047971.843910428,-2.44264,-3.29163,-5.16477,0.030747,-0.000942237,0.992013,0.122325
1683047971.936032957,2588,1683047971.936032957,-2.40621,-3.19096,-5.12137,0.0355939,-0.00085789,0.991872,0.122161
1683047972.039674544,2589,1683047972.039674544,-2.37226,-3.08689,-5.0822,0.0393883,-0.000119563,0.991728,0.122165
1683047972.143707392,2590,1683047972.143707392,-2.35623,-2.99103,-5.04623,0.041071,0.000731029,0.99164,0.122322
1683047972.214222298,2591,1683047972.214222298,-2.35438,-2.93244,-5.01324,0.0397173,8.79316e-05,0.991653,0.122665
1683047972.301501143,2592,1683047972.301501143,-2.36272,-2.87542,-4.98287,0.0383532,-0.00012329,0.991682,0.122866
1683047972.416125993,2593,1683047972.416125993,-2.37523,-2.82019,-4.95103,0.0379225,0.00320835,0.991606,0.12357
1683047972.511906503,2594,1683047972.511906503,-2.38773,-2.74784,-4.92265,0.0373981,0.00193875,0.991537,0.124304
1683047972.614585907,2595,1683047972.614585907,-2.40697,-2.67692,-4.90512,0.0336047,0.00112053,0.99164,0.124582
1683047972.731205812,2596,1683047972.731205812,-2.41713,-2.5747,-4.97886,0.0216893,0.0055394,0.992126,0.123229
1683047972.824353252,2597,1683047972.824353252,-2.4416,-2.46605,-5.03964,0.00956838,0.00862329,0.992231,0.123738
1683047972.928035206,2598,1683047972.928035206,-2.47498,-2.38125,-5.09605,0.00172013,0.00976242,0.991774,0.127618
1683047973.054523003,2599,1683047973.054523003,-2.49926,-2.3011,-5.1556,-0.00345091,0.00982404,0.991745,0.127805
1683047973.135921419,2600,1683047973.135921419,-2.51588,-2.22094,-5.2089,-0.00768358,0.0109125,0.991693,0.127935
1683047973.416668507,2601,1683047973.416668507,-2.55221,-2.14236,-5.25205,-0.0127268,0.0125583,0.991718,0.127185
1683047973.611494151,2602,1683047973.611494151,-2.57843,-2.06659,-5.27305,-0.0168968,0.0143719,0.991658,0.126973
1683047973.692357017,2603,1683047973.692357017,-2.61937,-1.96009,-5.29415,-0.0227089,0.0161947,0.991624,0.126113
1683047973.761066615,2604,1683047973.761066615,-2.67758,-1.87972,-5.31981,-0.0267941,0.0166921,0.991567,0.125691
1683047973.823806839,2605,1683047973.823806839,-2.74025,-1.80336,-5.33297,-0.0285572,0.0176145,0.991436,0.126209
1683047973.893926683,2606,1683047973.893926683,-2.80371,-1.73587,-5.32478,-0.0319244,0.0153392,0.991323,0.126586
1683047974.026009082,2607,1683047974.026009082,-2.87365,-1.68524,-5.31698,-0.0416511,0.0104531,0.991081,0.12615
1683047974.154691340,2608,1683047974.154691340,-2.97702,-1.64327,-5.30384,-0.047066,0.00684005,0.990872,0.126136
1683047974.222636799,2609,1683047974.222636799,-3.06291,-1.57684,-5.28316,-0.0497675,0.00604712,0.990751,0.126091
1683047974.290237473,2610,1683047974.290237473,-3.04726,-1.50225,-5.22096,-0.0386969,0.01007,0.991341,0.125073
1683047974.354109695,2611,1683047974.354109695,-2.89989,-1.37007,-5.11675,-0.0210619,0.0130676,0.99204,0.123457
1683047974.419658914,2612,1683047974.419658914,-2.79019,-1.2681,-5.01055,-0.00999457,0.0164498,0.992308,0.122288
1683047974.486011928,2613,1683047974.486011928,-2.77529,-1.23329,-4.95884,-0.00486471,0.0147199,0.992337,0.122585
1683047974.546517354,2614,1683047974.546517354,-2.81001,-1.22399,-4.87663,0.00128049,0.00277023,0.992329,0.123584
1683047974.674998389,2615,1683047974.674998389,-2.86347,-1.21332,-4.82623,0.00378063,-0.00467717,0.992259,0.124043
1683047974.783274031,2616,1683047974.783274031,-2.93373,-1.18907,-4.79033,0.00218146,-0.00863462,0.991893,0.126763
1683047974.864853694,2617,1683047974.864853694,-2.99922,-1.15875,-4.74094,0.000200851,-0.00774861,0.991943,0.126444
1683047974.967355144,2618,1683047974.967355144,-3.05072,-1.08955,-4.70061,0.00150562,0.00412348,0.992318,0.123635
1683047975.039125642,2619,1683047975.039125642,-3.10844,-0.996946,-4.65985,0.00126975,0.00748981,0.992319,0.123473
1683047975.127643641,2620,1683047975.127643641,-3.1644,-0.899021,-4.6403,0.00316894,0.0134742,0.992228,0.123657
1683047975.244136379,2621,1683047975.244136379,-3.22655,-0.809461,-4.61808,0.00397187,0.0210239,0.992123,0.123428
1683047975.340723702,2622,1683047975.340723702,-3.26848,-0.742295,-4.60052,0.00566584,0.0292249,0.991903,0.12346
1683047975.442172354,2623,1683047975.442172354,-3.31716,-0.67521,-4.6087,0.00700928,0.0371571,0.99171,0.122803
1683047975.510680323,2624,1683047975.510680323,-3.353,-0.645992,-4.61369,0.00807452,0.0396073,0.991645,0.1225
1683047975.640750749,2625,1683047975.640750749,-3.41241,-0.63158,-4.6221,0.0093967,0.0409604,0.991467,0.123399
1683047975.727250070,2626,1683047975.727250070,-3.47288,-0.610827,-4.63841,0.00990529,0.0408429,0.991527,0.122911
1683047975.823878246,2627,1683047975.823878246,-3.53896,-0.585497,-4.65181,0.00996597,0.0396269,0.991982,0.119594
1683047975.919330602,2628,1683047975.919330602,-3.59596,-0.554616,-4.67426,0.0114851,0.0360568,0.991999,0.12044
1683047976.025006640,2629,1683047976.025006640,-3.65343,-0.525903,-4.69318,0.0118076,0.0309367,0.992095,0.12104
1683047976.124966216,2630,1683047976.124966216,-3.71235,-0.504428,-4.70004,0.0136623,0.0242953,0.992185,0.121622
1683047976.318152378,2631,1683047976.318152378,-3.77346,-0.492954,-4.71342,0.0145171,0.0178992,0.99226,0.122016
1683047976.368580895,2632,1683047976.368580895,-3.83583,-0.504962,-4.72659,0.0113845,0.0141212,0.992302,0.122504
1683047976.435523806,2633,1683047976.435523806,-3.9104,-0.520939,-4.75063,0.00632816,0.0106351,0.992336,0.122947
1683047976.541072695,2634,1683047976.541072695,-4.00235,-0.552473,-4.8006,0.00333084,-0.00451754,0.992388,0.12302
1683047976.605649456,2635,1683047976.605649456,-4.07042,-0.561568,-4.81809,0.000827753,-0.0112459,0.99244,0.12221
1683047976.709008580,2636,1683047976.709008580,-4.19452,-0.603193,-4.84236,-0.00232318,-0.0205012,0.992143,0.123395
1683047976.810653724,2637,1683047976.810653724,-4.30118,-0.622318,-4.8673,-0.0014684,-0.0212018,0.992067,0.123898
1683047976.916464288,2638,1683047976.916464288,-4.39724,-0.613294,-4.90045,0.000536088,-0.0218059,0.991727,0.126496
1683047977.015512564,2639,1683047977.015512564,-4.52638,-0.61149,-4.9445,-0.00550301,-0.029753,0.991548,0.126162
1683047977.123445729,2640,1683047977.123445729,-4.68035,-0.646203,-4.98874,-0.0140196,-0.0319067,0.99158,0.124717
1683047977.226230311,2641,1683047977.226230311,-4.82108,-0.609392,-5.01157,-0.0258961,-0.0332899,0.991243,0.125133
1683047977.320124930,2642,1683047977.320124930,-4.94199,-0.538959,-5.03844,-0.0320084,-0.0331375,0.991059,0.125219
1683047977.432285054,2643,1683047977.432285054,-5.01291,-0.454081,-5.0425,-0.0292152,-0.0257755,0.991404,0.124897
1683047977.541165312,2644,1683047977.541165312,-5.01772,-0.359465,-5.05825,-0.0208782,-0.0165443,0.992018,0.123249
1683047977.649076017,2645,1683047977.649076017,-5.00148,-0.276242,-5.10099,-0.0120858,-0.0104702,0.992457,0.121548
1683047977.716394782,2646,1683047977.716394782,-5.03224,-0.270023,-5.11958,-0.00681967,-0.00592031,0.992565,0.121381
1683047977.810975584,2647,1683047977.810975584,-5.09787,-0.245287,-5.14048,-0.00243848,0.00348225,0.992577,0.121542
1683047977.908408696,2648,1683047977.908408696,-5.21929,-0.187623,-5.15315,-0.00255661,0.0064937,0.993104,0.117033
1683047978.020937816,2649,1683047978.020937816,-5.34402,-0.153835,-5.16465,-0.00721929,-0.00232348,0.992663,0.120675
1683047978.112291736,2650,1683047978.112291736,-5.47982,-0.122076,-5.18894,-0.0125099,-0.00842069,0.992568,0.120751
1683047978.262445471,2651,1683047978.262445471,-5.61027,-0.0592059,-5.21184,-0.0144874,-0.00771936,0.992494,0.121183
1683047978.354438930,2652,1683047978.354438930,-5.7119,0.0562751,-5.22853,-0.0135421,0.00214596,0.992597,0.12068
