time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1577840613.69951320,0.07195824,0.00164309,0.00000582,39750.00000000,0.01415859,0.000000,0.000000
1577840613.79935098,0.07175315,0.00101580,0.00000489,39758.00000000,0.00632923,0.000000,0.000000
1577840613.89999580,0.07154711,0.00068650,0.00000549,39773.00000000,0.00561609,0.000000,0.000000
1577840613.99983907,0.07135607,0.00140838,0.00000548,39741.00000000,0.01003139,0.000000,0.000000
1577840614.09967494,0.07122780,0.00619213,0.00000661,39767.00000000,0.02992549,0.000000,0.000000
1577840614.19951415,0.07111983,0.01046221,0.00000558,39978.00000000,0.03624427,0.000000,0.000000
1577840614.29934907,0.07099341,0.00579351,0.00000598,39763.00000000,0.03003291,0.000000,0.000000
1577840614.39998412,0.07083672,0.00329484,0.00000530,40263.00000000,0.01991416,0.000000,0.000000
1577840614.49983597,0.07065995,0.00215005,0.00000583,40538.00000000,0.01303250,0.000000,0.000000
1577840614.59967804,0.07088648,0.00170674,0.00000599,40595.00000000,0.14496105,0.000000,0.000000
1577840614.69952583,0.07115050,0.00204534,0.00000575,40614.00000000,0.15775051,0.000000,0.000000
1577840614.79936409,0.07120507,0.00309445,0.00000567,40623.00000000,0.08915664,0.000000,0.000000
1577840614.89960194,0.07126409,0.00427427,0.00001150,40675.00000000,0.09074217,0.000000,0.000000
1577840614.99943805,0.07130050,0.01271400,0.00000703,40744.00000000,0.08335091,0.000000,0.000000
1577840615.09967494,0.07135246,0.01242991,0.00001206,40837.00000000,0.08860208,0.000000,0.000000
1577840615.19950485,0.07142968,0.00721230,0.00000879,40877.00000000,0.09714448,0.000000,0.000000
1577840615.29935002,0.07144454,0.00431426,0.00000793,40907.00000000,0.07640845,0.000000,0.000000
1577840615.39997911,0.07142502,0.00303975,0.00000737,40877.00000000,0.06488496,0.000000,0.000000
1577840615.49982500,0.07133389,0.00330001,0.00000839,40886.00000000,0.04071369,0.000000,0.000000
1577840615.59966302,0.07118727,0.00291247,0.00000566,40862.00000000,0.02177682,0.000000,0.000000
1577840615.69949698,0.07104590,0.00398168,0.00000494,40866.00000000,0.02326427,0.000000,0.000000
1577840615.79935098,0.07089503,0.00272082,0.00000521,40889.00000000,0.01974868,0.000000,0.000000
1577840615.89960194,0.07077645,0.00288510,0.00000941,40889.00000000,0.03046146,0.000000,0.000000
1577840615.99943399,0.07062334,0.00300543,0.00000453,40798.00000000,0.01841058,0.000000,0.000000
1577840616.09965801,0.07049054,0.01098406,0.00000510,40803.00000000,0.02507542,0.000000,0.000000
1577840616.19950199,0.07040614,0.00284545,0.00000577,40820.00000000,0.04145412,0.000000,0.000000
1577840616.29934692,0.07026879,0.00281602,0.00000600,40853.00000000,0.02302031,0.000000,0.000000
1577840616.39997792,0.07011902,0.00287005,0.00000524,40848.00000000,0.01845093,0.000000,0.000000
1577840616.49982595,0.07005064,0.00299230,0.00000551,40862.00000000,0.04639129,0.000000,0.000000
1577840616.59966493,0.06993486,0.00291994,0.00000578,40840.00000000,0.02975973,0.000000,0.000000
1577840616.69949889,0.06978892,0.00292834,0.00000526,40846.00000000,0.01899898,0.000000,0.000000
1577840616.79933596,0.06968637,0.00304608,0.00000787,40863.00000000,0.03389899,0.000000,0.000000
1577840616.89997101,0.06967018,0.00296209,0.00000801,40835.00000000,0.06400080,0.000000,0.000000
1577840616.99981380,0.06954862,0.00307090,0.00000646,40845.00000000,0.02688099,0.000000,0.000000
1577840617.09963894,0.06951584,0.00293391,0.00000712,40855.00000000,0.05797964,0.000000,0.000000
1577840617.19948483,0.06938738,0.00310569,0.00000517,40846.00000000,0.02404025,0.000000,0.000000
1577840617.29933310,0.06935568,0.00315545,0.00000541,40842.00000000,0.05813329,0.000000,0.000000
1577840617.39997220,0.06927513,0.00270629,0.00000559,40821.00000000,0.04068215,0.000000,0.000000
1577840617.49980402,0.06913133,0.00263512,0.00000498,40833.00000000,0.01793661,0.000000,0.000000
1577840617.59964299,0.06916854,0.01160831,0.00001612,40845.00000000,0.08245255,0.000000,0.000000
1577840617.69948912,0.06918901,0.00348642,0.00000607,40840.00000000,0.07651687,0.000000,0.000000
1577840617.79933381,0.06916883,0.00335615,0.00001156,40843.00000000,0.06192404,0.000000,0.000000
1577840617.89997101,0.06916088,0.00319221,0.00000743,40830.00000000,0.06629871,0.000000,0.000000
1577840617.99980402,0.06916329,0.00334089,0.00000978,40832.00000000,0.07003379,0.000000,0.000000
1577840618.09963894,0.06902829,0.00323469,0.00000523,40837.00000000,0.02015891,0.000000,0.000000
1577840618.19948697,0.06899124,0.00849404,0.00000539,40848.00000000,0.05554040,0.000000,0.000000
1577840618.29931116,0.06896395,0.00356526,0.00000746,40858.00000000,0.05903058,0.000000,0.000000
1577840618.39995599,0.06890814,0.00359803,0.00000840,40869.00000000,0.04854060,0.000000,0.000000
1577840618.49978185,0.06888132,0.00361446,0.00000543,40875.00000000,0.05906492,0.000000,0.000000
1577840618.59962177,0.06885408,0.00372635,0.00001086,40863.00000000,0.05885543,0.000000,0.000000
1577840618.69947195,0.06882962,0.00402616,0.00001206,40848.00000000,0.05982988,0.000000,0.000000
1577840618.79932499,0.06874680,0.00320429,0.00000669,40834.00000000,0.03818563,0.000000,0.000000
1577840618.89996290,0.06863215,0.00403049,0.00000583,40842.00000000,0.02621065,0.000000,0.000000
1577840618.99980497,0.06850337,0.00379977,0.00000498,40840.00000000,0.02072662,0.000000,0.000000
1577840619.09962296,0.06836870,0.00221380,0.00000487,40839.00000000,0.01827166,0.000000,0.000000
1577840619.19946003,0.06828299,0.00308540,0.00000526,40843.00000000,0.03631247,0.000000,0.000000
1577840619.29930496,0.06819488,0.00346591,0.00000762,40853.00000000,0.03524211,0.000000,0.000000
1577840619.39994907,0.06811944,0.00347541,0.00000603,40829.00000000,0.03983053,0.000000,0.000000
1577840619.49979711,0.06807873,0.00351009,0.00000587,40842.00000000,0.05276941,0.000000,0.000000
1577840619.59963179,0.06800521,0.00326680,0.00000523,40835.00000000,0.04029065,0.000000,0.000000
1577840619.69945693,0.06789327,0.00825467,0.00000554,40843.00000000,0.02557983,0.000000,0.000000
1577840619.79967785,0.06782491,0.00338347,0.00000603,40850.00000000,0.04191518,0.000000,0.000000
1577840619.89950705,0.06777928,0.00897110,0.00000632,40862.00000000,0.05043910,0.000000,0.000000
1577840619.99935317,0.06765147,0.00316002,0.00000527,40866.00000000,0.01895684,0.000000,0.000000
1577840620.09998488,0.06752649,0.00317670,0.00000556,40867.00000000,0.01978396,0.000000,0.000000
1577840620.19981909,0.06746873,0.00300255,0.00000805,40854.00000000,0.04534494,0.000000,0.000000
1577840620.29966211,0.06734124,0.00311997,0.00000520,40862.00000000,0.01838748,0.000000,0.000000
1577840620.39950991,0.06721458,0.00301715,0.00000522,40862.00000000,0.01844980,0.000000,0.000000
1577840620.49935102,0.06712515,0.01519062,0.00000525,40865.00000000,0.03260597,0.000000,0.000000
1577840620.59997892,0.06704753,0.00416373,0.00000529,40866.00000000,0.03700850,0.000000,0.000000
1577840620.69981909,0.06693347,0.00260736,0.00000527,40867.00000000,0.02267659,0.000000,0.000000
1577840620.79964709,0.06684778,0.00331470,0.00000642,40856.00000000,0.03351509,0.000000,0.000000
1577840620.89947701,0.06688263,0.00446734,0.00001355,40855.00000000,0.08047523,0.000000,0.000000
1577840620.99931383,0.06680591,0.01855568,0.00000511,40831.00000000,0.03680535,0.000000,0.000000
1577840621.09993911,0.06679626,0.00686231,0.00000941,40841.00000000,0.06301710,0.000000,0.000000
1577840621.19979119,0.06679587,0.00309044,0.00000598,40830.00000000,0.06664145,0.000000,0.000000
1577840621.29964018,0.06668502,0.00311942,0.00000507,40837.00000000,0.02300804,0.000000,0.000000
1577840621.39947915,0.06657753,0.00616351,0.00000558,40819.00000000,0.02412101,0.000000,0.000000
1577840621.49931502,0.06646962,0.00601915,0.00000538,40820.00000000,0.02373577,0.000000,0.000000
1577840621.59993505,0.06635741,0.00559052,0.00000511,40822.00000000,0.02181166,0.000000,0.000000
1577840621.69977713,0.06624712,0.00544145,0.00000524,40816.00000000,0.02234922,0.000000,0.000000
1577840621.79962182,0.06613119,0.00484133,0.00000498,40814.00000000,0.01987858,0.000000,0.000000
1577840621.89945912,0.06604403,0.00234623,0.00000485,40828.00000000,0.03117809,0.000000,0.000000
1577840621.99930382,0.06592337,0.00233149,0.00000587,40809.00000000,0.01754030,0.000000,0.000000
1577840622.09994006,0.06580007,0.00222487,0.00000447,40793.00000000,0.01623117,0.000000,0.000000
1577840622.19978118,0.06567369,0.00169030,0.00000481,40786.00000000,0.01474472,0.000000,0.000000
1577840622.29961014,0.06554906,0.00219104,0.00000477,40798.00000000,0.01519772,0.000000,0.000000
1577840622.39944696,0.06552100,0.00367948,0.00001048,40792.00000000,0.05415589,0.000000,0.000000
1577840622.49928808,0.06542163,0.00503719,0.00000536,40798.00000000,0.02507788,0.000000,0.000000
1577840622.59992909,0.06537841,0.00213795,0.00000712,40802.00000000,0.04778953,0.000000,0.000000
1577840622.69976807,0.06526353,0.00209768,0.00000498,40785.00000000,0.01839202,0.000000,0.000000
1577840622.79960608,0.06515913,0.00777861,0.00000494,40787.00000000,0.02245958,0.000000,0.000000
1577840622.89944291,0.06506295,0.01012772,0.00000499,40781.00000000,0.02562735,0.000000,0.000000
1577840622.99929905,0.06505765,0.00318293,0.00000616,40769.00000000,0.06288120,0.000000,0.000000
1577840623.09993005,0.06502300,0.00540455,0.00000811,40777.00000000,0.05074523,0.000000,0.000000
1577840623.19977283,0.06494548,0.01513660,0.00000504,40785.00000000,0.03293053,0.000000,0.000000
1577840623.29960799,0.06482779,0.00272185,0.00000512,40787.00000000,0.01610584,0.000000,0.000000
1577840623.39945197,0.06472207,0.00800592,0.00000512,40780.00000000,0.02084449,0.000000,0.000000
1577840623.49928713,0.06461606,0.00789931,0.00000514,40776.00000000,0.02051851,0.000000,0.000000
1577840623.59993696,0.06450959,0.00671172,0.00000538,40779.00000000,0.02011112,0.000000,0.000000
1577840623.69976497,0.06438793,0.00205008,0.00000529,40783.00000000,0.01353214,0.000000,0.000000
1577840623.79960012,0.06426905,0.00313528,0.00000525,40785.00000000,0.01445835,0.000000,0.000000
1577840623.89943600,0.06423020,0.00282502,0.00000535,40789.00000000,0.04791667,0.000000,0.000000
1577840623.99967217,0.06411836,0.00274841,0.00000544,40792.00000000,0.01703166,0.000000,0.000000
1577840624.09950805,0.06410452,0.00828447,0.00001518,40793.00000000,0.05826234,0.000000,0.000000
1577840624.19935989,0.06400972,0.00584506,0.00000572,40801.00000000,0.02391316,0.000000,0.000000
1577840624.29961085,0.06390486,0.00284891,0.00000549,40802.00000000,0.01944250,0.000000,0.000000
1577840624.39945602,0.06386397,0.00325320,0.00000807,40814.00000000,0.04648640,0.000000,0.000000
1577840624.49928808,0.06380841,0.00281292,0.00000675,40825.00000000,0.04013847,0.000000,0.000000
1577840624.59992695,0.06372739,0.00279231,0.00000671,40814.00000000,0.02913285,0.000000,0.000000
1577840624.69977593,0.06369990,0.00339903,0.00000722,40827.00000000,0.05193167,0.000000,0.000000
1577840624.79962397,0.06362753,0.00247679,0.00000487,40835.00000000,0.03258475,0.000000,0.000000
1577840624.89946198,0.06352072,0.00231346,0.00000505,40846.00000000,0.01758911,0.000000,0.000000
1577840624.99929285,0.06345024,0.00308566,0.00000558,40859.00000000,0.03307548,0.000000,0.000000
1577840625.09992385,0.06336638,0.00194020,0.00000508,40859.00000000,0.02713932,0.000000,0.000000
1577840625.19974923,0.06346694,0.00171638,0.00000546,40858.00000000,0.10700683,0.000000,0.000000
1577840625.29957199,0.06337191,0.00212772,0.00000491,40850.00000000,0.02213093,0.000000,0.000000
1577840625.39940810,0.06326878,0.00241663,0.00000464,40860.00000000,0.01840674,0.000000,0.000000
1577840625.49965596,0.06315501,0.00191026,0.00000458,40866.00000000,0.01354931,0.000000,0.000000
1577840625.59948707,0.06308106,0.00170324,0.00000864,40881.00000000,0.03076567,0.000000,0.000000
1577840625.69933105,0.06296997,0.00161441,0.00000477,40868.00000000,0.01431527,0.000000,0.000000
1577840625.79997706,0.06289295,0.00170351,0.00000474,40872.00000000,0.02907945,0.000000,0.000000
1577840625.89982319,0.06281434,0.00158265,0.00000475,40865.00000000,0.02822547,0.000000,0.000000
1577840625.99964690,0.06270203,0.00171691,0.00000472,40875.00000000,0.01317406,0.000000,0.000000
1577840626.09948015,0.06260159,0.00158977,0.00000519,40873.00000000,0.01820693,0.000000,0.000000
1577840626.19930506,0.06249562,0.00160261,0.00000485,40877.00000000,0.01555028,0.000000,0.000000
1577840626.29994106,0.06239956,0.00708661,0.00000510,40887.00000000,0.01975172,0.000000,0.000000
1577840626.39977813,0.06229409,0.00172818,0.00000484,40875.00000000,0.01535952,0.000000,0.000000
1577840626.49960494,0.06218295,0.00161482,0.00000485,40871.00000000,0.01261298,0.000000,0.000000
1577840626.59944916,0.06207457,0.00156348,0.00000484,40860.00000000,0.01362691,0.000000,0.000000
1577840626.69928193,0.06196570,0.00165622,0.00000500,40867.00000000,0.01319237,0.000000,0.000000
1577840626.79990292,0.06186216,0.00166441,0.00000497,40878.00000000,0.01537465,0.000000,0.000000
1577840626.89975095,0.06175781,0.00173673,0.00000522,40884.00000000,0.01479993,0.000000,0.000000
1577840626.99959612,0.06165965,0.00529330,0.00000478,40888.00000000,0.01738681,0.000000,0.000000
1577840627.09941816,0.06155318,0.00206288,0.00000477,40895.00000000,0.01343073,0.000000,0.000000
1577840627.19965601,0.06144759,0.00210007,0.00000497,40879.00000000,0.01361379,0.000000,0.000000
1577840627.29949498,0.06133989,0.00194469,0.00000442,40892.00000000,0.01244709,0.000000,0.000000
1577840627.39932704,0.06124065,0.00173141,0.00000454,40903.00000000,0.01608347,0.000000,0.000000
1577840627.49996114,0.06116786,0.00201299,0.00000481,40862.00000000,0.02797600,0.000000,0.000000
1577840627.59980011,0.06111440,0.00198277,0.00000486,40876.00000000,0.03668544,0.000000,0.000000
1577840627.69963217,0.06101139,0.00245990,0.00000484,40870.00000000,0.01383051,0.000000,0.000000
1577840627.79947281,0.06091230,0.00208902,0.00000423,40876.00000000,0.01543081,0.000000,0.000000
1577840627.89930701,0.06081329,0.00362403,0.00000466,40885.00000000,0.01527050,0.000000,0.000000
1577840627.99994588,0.06087989,0.00673690,0.00000748,40899.00000000,0.09158264,0.000000,0.000000
1577840628.09979296,0.06086914,0.00213031,0.00000876,40913.00000000,0.05590093,0.000000,0.000000
1577840628.19961691,0.06077202,0.00231377,0.00000468,40913.00000000,0.01580605,0.000000,0.000000
1577840628.29945397,0.06068483,0.00233998,0.00000467,40914.00000000,0.02022833,0.000000,0.000000
1577840628.39928818,0.06060237,0.00846514,0.00000489,40917.00000000,0.02225789,0.000000,0.000000
1577840628.49992704,0.06059764,0.00232616,0.00000472,40911.00000000,0.05839607,0.000000,0.000000
1577840628.59975815,0.06051494,0.00245232,0.00000526,40917.00000000,0.02189223,0.000000,0.000000
1577840628.69960594,0.06042028,0.00236142,0.00000481,40925.00000000,0.01612045,0.000000,0.000000
1577840628.79944706,0.06032632,0.00251050,0.00000493,40931.00000000,0.01625844,0.000000,0.000000
1577840628.89928389,0.06023450,0.00243965,0.00000522,40931.00000000,0.01708084,0.000000,0.000000
1577840628.99991608,0.06014152,0.00255556,0.00000472,40937.00000000,0.01634573,0.000000,0.000000
1577840629.09975290,0.06004966,0.00249825,0.00000481,40929.00000000,0.01669043,0.000000,0.000000
1577840629.19960189,0.06000665,0.00261554,0.00000566,40939.00000000,0.03966420,0.000000,0.000000
1577840629.29943919,0.06002076,0.00259469,0.00000917,40935.00000000,0.06670717,0.000000,0.000000
1577840629.39928198,0.06000065,0.00255794,0.00000800,40941.00000000,0.05045238,0.000000,0.000000
1577840629.49992299,0.05993461,0.00431684,0.00000494,40944.00000000,0.02849650,0.000000,0.000000
1577840629.59977603,0.05984399,0.00211437,0.00000490,40955.00000000,0.01661921,0.000000,0.000000
1577840629.69961095,0.05976041,0.00376684,0.00000520,40947.00000000,0.01981119,0.000000,0.000000
1577840629.79945803,0.05966975,0.00268313,0.00000458,40956.00000000,0.01624294,0.000000,0.000000
1577840629.89928508,0.05957945,0.00249460,0.00000491,40955.00000000,0.01623439,0.000000,0.000000
1577840629.99994111,0.05948873,0.00198532,0.00000453,40952.00000000,0.01585222,0.000000,0.000000
1577840630.09977508,0.05954206,0.00216307,0.00000776,40959.00000000,0.08524734,0.000000,0.000000
1577840630.19960284,0.05963496,0.00265261,0.00000475,40946.00000000,0.10450753,0.000000,0.000000
1577840630.29944086,0.05967011,0.00263627,0.00000918,40939.00000000,0.07668006,0.000000,0.000000
1577840630.39967585,0.05970064,0.00258483,0.00000792,40944.00000000,0.07450629,0.000000,0.000000
